time,prcp(mm/3h),flow(m^3/s),pet(mm/3h)
1984-04-16 23:00:00,0.4025,,0.0001601146528466
1984-04-17 02:00:00,0.0,,0.0
1984-04-17 05:00:00,0.0,,0.0
1984-04-17 08:00:00,0.0,,0.0596846640135549
1984-04-17 11:00:00,0.0,,1.5663363807771613
1984-04-17 14:00:00,0.0,,2.8958931158676307
1984-04-17 17:00:00,0.0,,2.392939794608616
1984-04-17 20:00:00,0.0,,1.2218622177393252
1984-04-17 23:00:00,0.0,,0.6992254758808188
1984-04-18 02:00:00,0.0,,0.3458705160534618
1984-04-18 05:00:00,0.0,,0.0392251072489002
1984-04-18 08:00:00,0.0,,0.0192381063459364
1984-04-18 11:00:00,0.0,,0.9084786072816694
1984-04-18 14:00:00,0.0,,2.1028242497538483
1984-04-18 17:00:00,0.0,,2.053611330509004
1984-04-18 20:00:00,0.0,,0.7772633352976965
1984-04-18 23:00:00,0.0,,0.2533788101777086
1984-04-19 02:00:00,0.0,,0.1273253591834171
1984-04-19 05:00:00,0.0,,0.0672749897770605
1984-04-19 08:00:00,0.0,,0.0237764677119264
1984-04-19 11:00:00,0.0,,0.9319861182323108
1984-04-19 14:00:00,0.0,,2.351391142071793
1984-04-19 17:00:00,0.0,,2.09254557241748
1984-04-19 20:00:00,0.0,,0.7928580683015585
1984-04-19 23:00:00,0.0,,0.3660876831301164
1984-04-20 02:00:00,0.015,,0.3403795737036775
1984-04-20 05:00:00,0.015,,0.3748742081194671
1984-04-20 08:00:00,0.015,,0.4088105055257891
1984-04-20 11:00:00,0.015,,0.769600209273282
1984-04-20 14:00:00,0.015,,1.0913304396684294
1984-04-20 17:00:00,0.015,,0.7670833269566718
1984-04-20 20:00:00,0.015,,0.1873074491683735
1984-04-20 23:00:00,0.015,,0.028220553605142
1984-04-21 02:00:00,0.0,,0.0
1984-04-21 05:00:00,0.0,,0.0
1984-04-21 08:00:00,0.0,,0.0093423036900726
1984-04-21 11:00:00,0.0,,0.5908924069518237
1984-04-21 14:00:00,0.0,,1.599245958886721
1984-04-21 17:00:00,0.0,,1.513574362710859
1984-04-21 20:00:00,0.0,,0.4309622426065495
1984-04-21 23:00:00,0.0,,0.0
1984-04-22 02:00:00,0.0,,0.0
1984-04-22 05:00:00,0.0,,0.0
1984-04-22 08:00:00,0.0,,0.0019759850073183
1984-04-22 11:00:00,0.0,,0.8005091106426608
1984-04-22 14:00:00,0.0,,1.9915660172973184
1984-04-22 17:00:00,0.0,,1.934497248460271
1984-04-22 20:00:00,0.0,,0.7771753952028535
1984-04-22 23:00:00,0.0,,0.0966871804177388
1984-04-23 02:00:00,0.0,,0.0388158050540621
1984-04-23 05:00:00,0.0,,0.0306114177244921
1984-04-23 08:00:00,0.0,,0.0730872506996816
1984-04-23 11:00:00,0.0,,1.2463615488631337
1984-04-23 14:00:00,0.0,,2.6224028716583816
1984-04-23 17:00:00,0.0,,2.23466022609234
1984-04-23 20:00:00,0.0,,0.6544209094524402
1984-04-23 23:00:00,0.0,,0.0134224780535096
1984-04-24 02:00:00,0.0,,0.0
1984-04-24 05:00:00,0.0,,0.0
1984-04-24 08:00:00,0.0,,0.0182456816893547
1984-04-24 11:00:00,0.0,,1.0499124700800353
1984-04-24 14:00:00,0.0,,2.091572986351601
1984-04-24 17:00:00,0.0,,1.7061088218620553
1984-04-24 20:00:00,0.0,,0.6492990589083958
1984-04-24 23:00:00,0.0,,0.2724696315007908
1984-04-25 02:00:00,0.0,,0.1536181188748659
1984-04-25 05:00:00,0.0,,0.10042443803225
1984-04-25 08:00:00,0.0,,0.1029954762954796
1984-04-25 11:00:00,0.0,,0.905696451689569
1984-04-25 14:00:00,0.0,,2.1026365211995524
1984-04-25 17:00:00,0.0,,1.7858611627347392
1984-04-25 20:00:00,0.0,,0.4624158150898694
1984-04-25 23:00:00,0.0,,0.0008412368798709
1984-04-26 02:00:00,0.6,,0.0
1984-04-26 05:00:00,0.6,,0.0015942082993888
1984-04-26 08:00:00,0.6,,0.0789662844599266
1984-04-26 11:00:00,0.6,,0.6800924519849985
1984-04-26 14:00:00,0.6,,1.29546555717222
1984-04-26 17:00:00,0.6,,1.0212641261194468
1984-04-26 20:00:00,0.6,,0.2830637659340037
1984-04-26 23:00:00,0.6,,0.0259428856703129
1984-04-27 02:00:00,0.0,,0.0
1984-04-27 05:00:00,0.0,,0.0417327623519805
1984-04-27 08:00:00,0.0,,0.1391042424793205
1984-04-27 11:00:00,0.0,,0.699921073472497
1984-04-27 14:00:00,0.0,,2.433222164705478
1984-04-27 17:00:00,0.0,,1.99313782053586
1984-04-27 20:00:00,0.0,,0.74239618022425
1984-04-27 23:00:00,0.0,,0.2101864592342247
1984-04-28 02:00:00,0.0,,0.0478658608723363
1984-04-28 05:00:00,0.0,,0.0148534535232287
1984-04-28 08:00:00,0.0,,0.0126894018100008
1984-04-28 11:00:00,0.0,,0.892337313677117
1984-04-28 14:00:00,0.0,,1.986897028616041
1984-04-28 17:00:00,0.0,,1.8816347962363216
1984-04-28 20:00:00,0.0,,0.7801559184749874
1984-04-28 23:00:00,0.0,,0.0715994527007904
1984-04-29 02:00:00,0.005,,0.0105788906781875
1984-04-29 05:00:00,0.005,,0.0172090628204847
1984-04-29 08:00:00,0.005,,0.0263801720194934
1984-04-29 11:00:00,0.005,,1.18688700323016
1984-04-29 14:00:00,0.005,,2.6030308657069505
1984-04-29 17:00:00,0.005,,2.074477904836689
1984-04-29 20:00:00,0.005,,0.8129132865997215
1984-04-29 23:00:00,0.005,,0.330719909147662
1984-04-30 02:00:00,0.6525,,0.0911487200130191
1984-04-30 05:00:00,0.6525,,0.0446784029592262
1984-04-30 08:00:00,0.6525,,0.0449686986379622
1984-04-30 11:00:00,0.6525,,0.3201755814817916
1984-04-30 14:00:00,0.6525,,0.4201333441714757
1984-04-30 17:00:00,0.6525,,1.4081549318618958
1984-04-30 20:00:00,0.6525,,0.8636668109922504
1984-04-30 23:00:00,0.6525,,0.2861844559062952
1984-05-01 02:00:00,0.0,,0.0882766983555581
1984-05-01 05:00:00,0.0,,0.0217040750850999
1984-05-01 08:00:00,0.0,,0.0708362690827302
1984-05-01 11:00:00,0.0,,0.644483948656832
1984-05-01 14:00:00,0.0,,1.2916826645009252
1984-05-01 17:00:00,0.0,,1.4650642845562851
1984-05-01 20:00:00,0.0,,0.6345396660821593
1984-05-01 23:00:00,0.0,,0.154731728976327
1984-05-02 02:00:00,0.0,,0.0080529204787393
1984-05-02 05:00:00,0.0,,0.0001469542450896
1984-05-02 08:00:00,0.0,,0.0050957075237818
1984-05-02 11:00:00,0.0,,0.7066445743779116
1984-05-02 14:00:00,0.0,,1.327219632194688
1984-05-02 17:00:00,0.0,,1.1669685391789144
1984-05-02 20:00:00,0.0,,0.4316868415529395
1984-05-02 23:00:00,0.0,,0.0430433361189204
1984-05-03 02:00:00,0.0,,0.000984857490459
1984-05-03 05:00:00,0.0,,0.0018549190383156
1984-05-03 08:00:00,0.0,,0.0052777239906553
1984-05-03 11:00:00,0.0,,0.7492618524276565
1984-05-03 14:00:00,0.0,,1.5951862095617546
1984-05-03 17:00:00,0.0,,1.35238700762412
1984-05-03 20:00:00,0.0,,0.4455446557356178
1984-05-03 23:00:00,0.0,,0.0333783291950457
1984-05-04 02:00:00,0.0,,0.015267490484032
1984-05-04 05:00:00,0.0,,0.0050844954239863
1984-05-04 08:00:00,0.0,,0.0068838777715519
1984-05-04 11:00:00,0.0,,0.749465224226674
1984-05-04 14:00:00,0.0,,1.6881833242679911
1984-05-04 17:00:00,0.0,,1.4243279292921194
1984-05-04 20:00:00,0.0,,0.4538522281879246
1984-05-04 23:00:00,0.0,,0.0197633380330294
1984-05-05 02:00:00,0.0,,0.0
1984-05-05 05:00:00,0.0,,0.0
1984-05-05 08:00:00,0.0,,0.0049823168269358
1984-05-05 11:00:00,0.0,,0.8655743134684494
1984-05-05 14:00:00,0.0,,1.9981577387673448
1984-05-05 17:00:00,0.0,,1.865549204783692
1984-05-05 20:00:00,0.0,,0.7078985446631569
1984-05-05 23:00:00,0.0,,0.1713437138010414
1984-05-06 02:00:00,0.0,,0.0220668459779712
1984-05-06 05:00:00,0.0,,0.0033084424533873
1984-05-06 08:00:00,0.0,,0.0032945140556631
1984-05-06 11:00:00,0.0,,0.9103147041980426
1984-05-06 14:00:00,0.0,,2.01624278815548
1984-05-06 17:00:00,0.0,,1.8677153669950712
