time,prcp(mm/3h),flow(m^3/s),pet(mm/3h)
1994-06-16 11:00:00,0.0,,0.8857636629968904
1994-06-16 14:00:00,0.0,,1.644311763084219
1994-06-16 17:00:00,0.0,,1.518549846763025
1994-06-16 20:00:00,0.0,,0.6834436937391155
1994-06-16 23:00:00,0.0,,0.1179471215263125
1994-06-17 02:00:00,0.2375,,0.0188862807490331
1994-06-17 05:00:00,0.2375,,0.0148593300622963
1994-06-17 08:00:00,0.2375,,0.0231941417417969
1994-06-17 11:00:00,0.2375,,0.8243630912010412
1994-06-17 14:00:00,0.2375,,1.5853437931248051
1994-06-17 17:00:00,0.2375,,1.3742194074430998
1994-06-17 20:00:00,0.2375,,0.6222878193256213
1994-06-17 23:00:00,0.2375,,0.0642108949750329
1994-06-18 02:00:00,0.0762499999999999,,0.0089770370260976
1994-06-18 05:00:00,0.0762499999999999,,0.0091632472994776
1994-06-18 08:00:00,0.0762499999999999,,0.0246687511630271
1994-06-18 11:00:00,0.0762499999999999,,1.0245990377811005
1994-06-18 14:00:00,0.0762499999999999,,1.5640721912858166
1994-06-18 17:00:00,0.0762499999999999,,1.366973401821478
1994-06-18 20:00:00,0.0762499999999999,,0.7382495028274916
1994-06-18 23:00:00,0.0762499999999999,,0.32280155381831
1994-06-19 02:00:00,0.0,,0.1562394622025079
1994-06-19 05:00:00,0.0,,0.0585011645100369
1994-06-19 08:00:00,0.0,,0.1370559443256427
1994-06-19 11:00:00,0.0,,0.8704798219046856
1994-06-19 14:00:00,0.0,,1.4286438448221346
1994-06-19 17:00:00,0.0,,1.3014254184162923
1994-06-19 20:00:00,0.0,,0.6378726595667314
1994-06-19 23:00:00,0.0,,0.1705760612950789
1994-06-20 02:00:00,0.0,,0.1030349039736305
1994-06-20 05:00:00,0.0,,0.0947053861851506
1994-06-20 08:00:00,0.0,,0.1955290770994771
1994-06-20 11:00:00,0.0,,1.034201777495933
1994-06-20 14:00:00,0.0,,1.5801296549087531
1994-06-20 17:00:00,0.0,,1.4078498190487554
1994-06-20 20:00:00,0.0,,0.6989539426238167
1994-06-20 23:00:00,0.0,,0.2191753727266187
1994-06-21 02:00:00,0.00125,,0.1293015578311911
1994-06-21 05:00:00,0.00125,,0.0902576015734163
1994-06-21 08:00:00,0.00125,,0.2050666230914329
1994-06-21 11:00:00,0.00125,,0.9624846970820008
1994-06-21 14:00:00,0.00125,,1.6037457057640268
1994-06-21 17:00:00,0.00125,,1.3021638351172669
1994-06-21 20:00:00,0.00125,,0.6851770935405347
1994-06-21 23:00:00,0.00125,,0.2560825130614858
1994-06-22 02:00:00,0.02375,,0.1628011885559835
1994-06-22 05:00:00,0.02375,,0.1001574904147223
1994-06-22 08:00:00,0.02375,,0.0783978418183568
1994-06-22 11:00:00,0.02375,,0.499447477742684
1994-06-22 14:00:00,0.02375,,0.6331363479776869
1994-06-22 17:00:00,0.02375,,0.6482282214659829
1994-06-22 20:00:00,0.02375,,0.3314325333871776
1994-06-22 23:00:00,0.02375,,0.1470341678863815
1994-06-23 02:00:00,0.0087499999999999,,0.0672356809752052
1994-06-23 05:00:00,0.0087499999999999,,0.0155854819604857
