time,prcp(mm/3h),flow(m^3/s),pet(mm/3h)
2018-06-20 17:00:00,0.0,,1.1150958803586757
2018-06-20 20:00:00,0.0,,0.4803549890728572
2018-06-20 23:00:00,0.0,,0.0316737807419357
2018-06-21 02:00:00,0.0,,0.0044767010987703
2018-06-21 05:00:00,0.0,,0.0044187553067104
2018-06-21 08:00:00,0.0,,0.0091393397529161
2018-06-21 11:00:00,0.0,,0.6437641197377685
2018-06-21 14:00:00,0.0,,1.2619635709015478
2018-06-21 17:00:00,0.0,,1.151526337491008
2018-06-21 20:00:00,0.0,,0.4489662709225556
2018-06-21 23:00:00,0.0,,0.0171373852912379
2018-06-22 02:00:00,0.0,,0.0110465543411261
2018-06-22 05:00:00,0.0,,0.0083082230393361
2018-06-22 08:00:00,0.0,,0.0188253999372052
2018-06-22 11:00:00,0.0,,0.6215644544664697
2018-06-22 14:00:00,0.0,,1.0964073979227185
2018-06-22 17:00:00,0.0,,0.9133604108503464
2018-06-22 20:00:00,0.0,,0.3752139518268162
2018-06-22 23:00:00,0.0,,0.0695283497133283
2018-06-23 02:00:00,0.0,,0.0388140541058484
2018-06-23 05:00:00,0.0,,0.0314159868360713
2018-06-23 08:00:00,0.0,,0.058465020454173
2018-06-23 11:00:00,0.0,,0.5308648204053223
2018-06-23 14:00:00,0.0,,1.1614895218784675
2018-06-23 17:00:00,0.0,,1.1638035683175745
2018-06-23 20:00:00,0.0,,0.534596472089342
2018-06-23 23:00:00,0.0,,0.1427881590924143
2018-06-24 02:00:00,0.0,,0.0916264441522358
2018-06-24 05:00:00,0.0,,0.074816515031995
2018-06-24 08:00:00,0.0,,0.0527737828667108
2018-06-24 11:00:00,0.0,,0.6861299709367954
2018-06-24 14:00:00,0.0,,1.166138602237086
2018-06-24 17:00:00,0.0,,0.991491170999379
2018-06-24 20:00:00,0.0,,0.4386037564472941
2018-06-24 23:00:00,0.0,,0.127558048742703
2018-06-25 02:00:00,0.0025,,0.1424401957895262
2018-06-25 05:00:00,0.0025,,0.1614070097152531
2018-06-25 08:00:00,0.0025,,0.1862539190913826
2018-06-25 11:00:00,0.0025,,0.7527613421750563
2018-06-25 14:00:00,0.0025,,1.1545380840753594
2018-06-25 17:00:00,0.0025,,0.7904716187012153
2018-06-25 20:00:00,0.0025,,0.3288779698063229
