time,prcp(mm/3h),flow(m^3/s),pet(mm/3h)
1990-05-08 02:00:00,0.0,,0.0
1990-05-08 05:00:00,0.0,,0.0
1990-05-08 08:00:00,0.0,,0.0153127748011434
1990-05-08 11:00:00,0.0,,0.8950384805503846
1990-05-08 14:00:00,0.0,,1.8442275188617068
1990-05-08 17:00:00,0.0,,1.4849629757009593
1990-05-08 20:00:00,0.0,,0.4702491031016866
1990-05-08 23:00:00,0.0,,0.0936348349683838
1990-05-09 02:00:00,0.0,,0.0499119761949173
1990-05-09 05:00:00,0.0,,0.0414821382600643
1990-05-09 08:00:00,0.0,,0.0749921729289084
1990-05-09 11:00:00,0.525046943028195,,0.6531930945111548
1990-05-09 14:00:00,1.7575555008975632,,1.190293257541118
1990-05-09 17:00:00,0.5544309813875731,,0.8571371526054031
1990-05-09 20:00:00,4.272401669930827,,0.3313422272650942
1990-05-09 23:00:00,0.0,,0.0172433648671107
1990-05-10 02:00:00,0.0,,0.0
1990-05-10 05:00:00,0.0,,0.0116926129051678
1990-05-10 08:00:00,0.0,,0.0637851397339921
1990-05-10 11:00:00,0.3624442142019706,,0.4259640236900559
1990-05-10 14:00:00,0.0,,1.8329947681495689
1990-05-10 17:00:00,0.0,,1.4361162733130195
1990-05-10 20:00:00,0.0,,0.4412455098612522
1990-05-10 23:00:00,0.0,,0.0046344697308409
1990-05-11 02:00:00,0.0,,0.0076420069603077
1990-05-11 05:00:00,0.0,,0.0076117280557488
1990-05-11 08:00:00,0.0,,0.027499749256517
1990-05-11 11:00:00,0.0,,1.134139420902456
1990-05-11 14:00:00,0.0,,2.296292732588806
1990-05-11 17:00:00,0.0,,1.87863096276608
1990-05-11 20:00:00,0.0,,0.6933223801957995
1990-05-11 23:00:00,0.0,,0.0680752919989871
1990-05-12 02:00:00,0.0,,0.0252731289873545
1990-05-12 05:00:00,0.0,,0.0103840903777398
1990-05-12 08:00:00,0.0,,0.0398037756010756
1990-05-12 11:00:00,1.127219118014053,,0.4687607917090118
1990-05-12 14:00:00,2.050446582422273,,1.2757681079519492
1990-05-12 17:00:00,2.659995052439751,,0.7698934049636643
1990-05-12 20:00:00,5.92649213448635,,0.1300477053266412
1990-05-12 23:00:00,3.085694710234474,,0.0903540268124807
1990-05-13 02:00:00,4.9721038891585,,0.063189148602994
1990-05-13 05:00:00,6.4014702089930005,,0.0277181434368999
1990-05-13 08:00:00,1.0569318162079933,,0.048843465946519
1990-05-13 11:00:00,0.0,,0.932770950932692
1990-05-13 14:00:00,0.0,,2.0071885614726
1990-05-13 17:00:00,0.0,,1.7288240144644966
1990-05-13 20:00:00,0.0,,0.5753324900409956
1990-05-13 23:00:00,0.0,,0.0124190800636773
1990-05-14 02:00:00,0.0,,1.9494017708889595e-05
1990-05-14 05:00:00,0.0,,0.0010468300810116
1990-05-14 08:00:00,0.0,,0.0094255193843191
1990-05-14 11:00:00,0.0,,1.034070855609944
1990-05-14 14:00:00,0.0,,2.243152382357424
